timestamp,machine_id,cpu_util,mem_util,disk_util,load1,load5,load15,timestep
26940,1,34.5,20.1,20.3,0.49,0.44,0.43,449
27000,1,34.2,19.4,21.8,0.46,0.42,0.38,450
27060,1,31.4,18.8,8.0,0.29,0.25,0.22,451
27120,1,34.8,18.6,22.8,0.31,0.28,0.26,452
27180,1,32.1,18.9,9.7,0.38,0.34,0.3,453
27240,1,33.8,15.9,13.8,0.36,0.36,0.35,454
27300,1,33.5,17.2,20.9,0.37,0.33,0.3,455
27360,1,29.9,18.7,10.9,0.35,0.34,0.29,456
27420,1,32.6,18.4,12.0,0.26,0.23,0.21,457
27480,1,31.1,17.9,13.3,0.36,0.34,0.33,458
27540,1,28.6,19.6,11.7,0.27,0.26,0.24,459
27600,1,31.5,20.7,13.7,0.33,0.29,0.28,460
27660,1,33.7,21.2,15.4,0.48,0.43,0.4,461
27720,1,35.8,21.5,13.7,0.39,0.33,0.32,462
27780,1,35.8,21.0,10.3,0.45,0.43,0.38,463
27840,1,35.8,20.7,5.6,0.42,0.39,0.38,464
27900,1,36.8,20.4,13.3,0.46,0.46,0.4,465
27960,1,39.5,20.9,19.0,0.38,0.35,0.34,466
28020,1,40.9,22.1,6.6,0.54,0.46,0.41,467
28080,1,39.2,23.0,22.6,0.33,0.32,0.28,468
28140,1,43.2,22.2,10.2,0.44,0.39,0.39,469
28200,1,38.6,21.5,13.4,0.56,0.52,0.45,470
28260,1,40.1,20.9,9.2,0.44,0.41,0.4,471
28320,1,39.0,20.7,9.8,0.43,0.39,0.39,472
28380,1,40.5,21.3,6.4,0.54,0.54,0.52,473
28440,1,41.4,19.7,13.4,0.38,0.37,0.36,474
28500,1,41.4,20.6,22.1,0.48,0.46,0.4,475
28560,1,41.2,20.0,20.1,0.46,0.42,0.39,476
28620,1,40.8,19.0,22.0,0.52,0.45,0.43,477
28680,1,36.4,17.8,6.1,0.54,0.47,0.4,478
28740,1,37.9,18.2,21.1,0.37,0.32,0.31,479
28800,1,38.3,18.9,15.7,0.57,0.57,0.57,480
28860,1,37.7,18.8,19.7,0.31,0.3,0.26,481
28920,1,36.5,18.8,12.4,0.46,0.45,0.44,482
28980,1,37.0,20.4,5.9,0.32,0.28,0.25,483
29040,1,36.0,20.3,11.4,0.47,0.42,0.42,484
29100,1,38.8,20.2,15.5,0.39,0.37,0.37,485
29160,1,39.9,20.5,15.9,0.46,0.42,0.41,486
29220,1,44.2,20.0,22.8,0.58,0.56,0.55,487
29280,1,43.0,20.1,10.3,0.5,0.44,0.4,488
29340,1,41.6,21.1,13.0,0.55,0.5,0.46,489
29400,1,38.3,21.8,8.0,0.45,0.43,0.41,490
29460,1,39.1,22.7,11.4,0.54,0.48,0.48,491
29520,1,39.0,24.8,6.6,0.41,0.35,0.31,492
29580,1,41.2,24.6,13.0,0.48,0.45,0.39,493
29640,1,43.4,23.8,24.3,0.5,0.46,0.45,494
29700,1,44.9,21.9,19.7,0.44,0.41,0.38,495
29760,1,45.4,22.4,10.5,0.68,0.59,0.52,496
29820,1,43.9,21.7,23.3,0.39,0.39,0.37,497
29880,1,45.8,21.8,14.2,0.65,0.65,0.64,498
29940,1,46.9,21.7,11.5,0.64,0.61,0.57,499
30000,1,45.8,21.6,16.9,0.46,0.46,0.42,500
30060,1,45.5,21.8,15.8,0.44,0.44,0.38,501
30120,1,43.0,20.9,12.5,0.55,0.54,0.54,502
30180,1,43.9,20.9,19.9,0.4,0.39,0.38,503
30240,1,46.9,19.7,23.6,0.57,0.52,0.49,504
30300,1,46.5,19.7,21.7,0.48,0.46,0.42,505
30360,1,48.4,21.2,23.9,0.46,0.45,0.39,506
30420,1,50.8,21.4,8.1,0.64,0.62,0.59,507
30480,1,50.0,20.8,15.3,0.66,0.58,0.53,508
30540,1,51.2,21.4,7.9,0.63,0.6,0.6,509
30600,1,49.6,22.4,22.6,0.64,0.62,0.59,510
30660,1,46.5,22.1,10.5,0.65,0.65,0.61,511
30720,1,50.3,21.8,21.2,0.51,0.48,0.41,512
30780,1,54.7,22.5,17.3,0.66,0.6,0.57,513
30840,1,53.1,22.8,16.1,0.43,0.39,0.39,514
30900,1,53.6,24.8,23.2,0.61,0.6,0.56,515
30960,1,53.7,27.1,8.2,0.66,0.6,0.55,516
31020,1,55.3,27.5,13.2,0.68,0.64,0.56,517
31080,1,53.3,28.0,25.2,0.7,0.65,0.57,518
31140,1,55.7,27.3,12.9,0.65,0.59,0.51,519
31200,1,56.1,27.5,21.6,0.58,0.54,0.47,520
31260,1,58.0,26.8,19.2,0.84,0.75,0.75,521
31320,1,60.8,28.1,24.9,0.8,0.74,0.65,522
31380,1,60.8,28.1,25.6,0.52,0.5,0.47,523
31440,1,57.7,28.7,10.6,0.68,0.61,0.55,524
31500,1,58.1,29.1,15.1,0.5,0.45,0.45,525
31560,1,57.9,29.4,23.2,0.5,0.5,0.46,526
31620,1,55.4,29.8,18.4,0.57,0.56,0.5,527
31680,1,55.8,30.2,12.4,0.49,0.45,0.4,528
31740,1,56.4,28.7,17.1,0.54,0.5,0.45,529
31800,1,55.3,28.8,22.0,0.59,0.54,0.49,530
31860,1,57.9,27.3,20.2,0.47,0.4,0.36,531
31920,1,56.9,26.5,24.8,0.62,0.54,0.49,532
31980,1,56.0,27.5,14.8,0.63,0.55,0.52,533
32040,1,54.0,28.3,15.3,0.6,0.6,0.6,534
32100,1,54.0,28.4,25.3,0.47,0.42,0.41,535
32160,1,52.8,29.0,24.1,0.57,0.49,0.45,536
32220,1,54.1,29.2,7.7,0.72,0.64,0.57,537
32280,1,54.2,28.2,23.6,0.77,0.7,0.64,538
32340,1,50.8,28.3,16.8,0.73,0.67,0.65,539
32400,1,49.6,28.4,12.7,0.7,0.69,0.68,540
32460,1,49.3,28.6,17.8,0.65,0.63,0.62,541
32520,1,52.5,27.4,24.3,0.54,0.51,0.44,542
32580,1,55.1,26.8,19.9,0.64,0.6,0.53,543
32640,1,52.3,26.6,24.7,0.74,0.66,0.63,544
32700,1,48.4,26.1,19.7,0.72,0.7,0.66,545
32760,1,47.6,25.3,12.6,0.58,0.54,0.48,546
32820,1,48.6,25.8,12.0,0.63,0.57,0.5,547
32880,1,49.7,25.0,7.8,0.74,0.65,0.65,548
32940,1,44.2,25.4,12.9,0.39,0.38,0.34,549
33000,1,45.6,24.7,8.1,0.46,0.44,0.41,550
33060,1,45.0,26.9,20.4,0.49,0.42,0.41,551
33120,1,45.1,30.2,21.0,0.61,0.6,0.52,552
33180,1,46.7,30.2,15.1,0.52,0.45,0.45,553
33240,1,43.5,30.3,20.0,0.64,0.6,0.52,554
33300,1,46.6,30.1,11.4,0.67,0.61,0.56,555
33360,1,49.4,29.9,22.3,0.47,0.44,0.43,556
33420,1,52.3,29.9,13.6,0.42,0.36,0.35,557
33480,1,52.4,28.7,16.4,0.51,0.44,0.39,558
33540,1,50.0,29.0,8.6,0.75,0.69,0.62,559
33600,1,52.3,27.4,24.6,0.67,0.59,0.58,560
33660,1,52.9,28.4,15.7,0.65,0.6,0.52,561
33720,1,51.5,27.3,18.0,0.66,0.56,0.54,562
33780,1,51.2,28.9,19.9,0.56,0.52,0.47,563
33840,1,52.3,29.2,22.7,0.65,0.55,0.5,564
33900,1,52.6,29.2,22.3,0.75,0.72,0.64,565
33960,1,50.1,30.2,23.8,0.63,0.55,0.49,566
34020,1,50.4,30.5,9.5,0.69,0.66,0.63,567
34080,1,51.2,31.4,25.1,0.71,0.65,0.56,568
34140,1,51.1,30.9,8.4,0.75,0.69,0.61,569
34200,1,49.5,28.6,19.7,0.45,0.4,0.36,570
34260,1,47.0,27.9,21.9,0.52,0.52,0.49,571
34320,1,46.8,28.7,19.3,0.47,0.44,0.39,572
34380,1,45.3,28.6,23.4,0.46,0.41,0.4,573
34440,1,46.5,28.6,6.8,0.41,0.37,0.35,574
34500,1,44.3,27.3,18.0,0.52,0.45,0.41,575
34560,1,47.0,25.9,12.7,0.38,0.37,0.32,576
34620,1,46.5,26.6,13.9,0.37,0.35,0.33,577
34680,1,46.1,27.0,20.4,0.45,0.44,0.44,578
34740,1,45.9,27.9,19.5,0.4,0.36,0.35,579
34800,1,45.9,27.6,17.6,0.46,0.45,0.41,580
34860,1,46.6,26.5,17.2,0.41,0.4,0.36,581
34920,1,44.8,27.2,13.6,0.6,0.55,0.47,582
34980,1,45.9,25.9,8.8,0.58,0.56,0.55,583
35040,1,48.6,24.5,21.4,0.45,0.42,0.37,584
35100,1,50.9,25.0,16.8,0.52,0.51,0.49,585
35160,1,47.8,23.9,10.8,0.7,0.61,0.58,586
35220,1,47.6,23.7,15.4,0.64,0.55,0.53,587
35280,1,50.1,22.4,9.5,0.69,0.66,0.62,588
35340,1,50.0,23.1,16.7,0.6,0.58,0.49,589
35400,1,48.6,24.4,11.9,0.4,0.37,0.34,590
35460,1,51.3,24.2,20.1,0.46,0.4,0.35,591
35520,1,51.8,24.4,14.9,0.45,0.45,0.44,592
35580,1,54.0,23.6,9.7,0.54,0.5,0.46,593
35640,1,57.2,23.5,14.1,0.67,0.57,0.5,594
35700,1,54.9,23.4,15.3,0.65,0.62,0.56,595
35760,1,54.7,23.9,10.7,0.53,0.46,0.42,596
35820,1,55.3,23.0,11.4,0.82,0.72,0.71,597
35880,1,52.7,22.8,15.7,0.77,0.69,0.6,598
35940,1,50.7,24.2,18.3,0.61,0.53,0.45,599
36000,1,53.3,24.9,21.4,0.68,0.6,0.54,600
36060,1,54.4,24.8,11.8,0.47,0.45,0.45,601
36120,1,55.3,23.8,16.7,0.54,0.5,0.48,602
36180,1,52.9,24.5,13.2,0.72,0.66,0.58,603
36240,1,52.9,24.1,14.9,0.78,0.71,0.61,604
36300,1,50.7,24.4,23.7,0.65,0.6,0.52,605
36360,1,49.1,25.0,21.2,0.45,0.43,0.37,606
36420,1,50.2,24.9,8.8,0.54,0.47,0.47,607
36480,1,50.6,25.2,23.9,0.61,0.61,0.56,608
36540,1,48.9,24.2,20.4,0.59,0.57,0.55,609
36600,1,45.3,24.4,8.4,0.62,0.59,0.52,610
36660,1,46.3,25.4,15.4,0.66,0.61,0.55,611
36720,1,45.0,26.2,21.4,0.55,0.53,0.52,612
36780,1,43.5,28.5,9.8,0.41,0.39,0.36,613
36840,1,46.4,28.6,17.8,0.56,0.51,0.46,614
36900,1,43.2,29.1,13.0,0.42,0.42,0.42,615
36960,1,43.1,29.7,8.8,0.41,0.37,0.37,616
37020,1,41.2,28.4,7.4,0.35,0.33,0.3,617
37080,1,41.4,28.7,18.0,0.44,0.41,0.37,618
37140,1,40.6,28.8,22.7,0.4,0.37,0.32,619
37200,1,43.7,28.5,24.3,0.6,0.56,0.53,620
37260,1,40.1,28.5,17.3,0.52,0.45,0.41,621
37320,1,42.6,28.7,6.3,0.49,0.44,0.42,622
37380,1,42.1,28.7,15.4,0.45,0.44,0.39,623
37440,1,43.3,28.3,10.3,0.62,0.54,0.54,624
37500,1,38.8,28.0,11.6,0.32,0.31,0.29,625
37560,1,37.8,28.1,14.6,0.48,0.48,0.44,626
37620,1,40.6,29.3,19.6,0.52,0.51,0.47,627
37680,1,43.6,29.2,19.0,0.52,0.51,0.45,628
37740,1,41.7,27.3,14.9,0.54,0.51,0.48,629
37800,1,40.7,26.8,21.9,0.55,0.47,0.44,630
37860,1,37.5,27.5,6.9,0.56,0.54,0.52,631
37920,1,37.3,26.0,9.3,0.34,0.32,0.27,632
37980,1,35.3,27.3,8.8,0.44,0.4,0.37,633
38040,1,35.4,27.5,21.5,0.46,0.39,0.36,634
38100,1,36.2,28.8,18.4,0.37,0.32,0.28,635
38160,1,36.7,30.3,12.8,0.34,0.32,0.3,636
38220,1,37.0,31.7,15.7,0.34,0.32,0.29,637
38280,1,37.1,30.3,11.3,0.43,0.38,0.37,638
38340,1,37.3,30.0,20.6,0.33,0.28,0.25,639
38400,1,35.8,28.9,12.3,0.41,0.38,0.36,640
38460,1,40.9,28.4,7.4,0.48,0.42,0.37,641
38520,1,39.2,28.5,23.7,0.47,0.42,0.38,642
38580,1,36.8,28.2,13.0,0.41,0.4,0.4,643
38640,1,35.8,28.4,12.3,0.31,0.27,0.24,644
38700,1,35.1,29.3,11.8,0.49,0.42,0.41,645
38760,1,33.3,28.2,15.9,0.28,0.27,0.26,646
38820,1,33.6,28.2,5.7,0.44,0.38,0.32,647
38880,1,31.6,26.7,16.3,0.44,0.38,0.32,648
38940,1,35.1,25.7,19.2,0.49,0.43,0.37,649
39000,1,37.4,24.3,6.8,0.42,0.4,0.38,650
39060,1,36.6,25.0,8.9,0.35,0.33,0.29,651
39120,1,34.7,25.5,12.6,0.48,0.44,0.43,652
39180,1,32.5,25.9,18.0,0.41,0.4,0.35,653
39240,1,31.5,25.7,5.7,0.3,0.3,0.28,654
39300,1,31.0,25.8,19.7,0.42,0.36,0.34,655
39360,1,29.7,25.5,14.5,0.34,0.32,0.32,656
39420,1,26.3,23.9,10.1,0.28,0.24,0.21,657
39480,1,26.3,23.9,7.8,0.26,0.26,0.23,658
39540,1,25.9,23.5,15.5,0.23,0.23,0.2,659
39600,1,26.6,23.6,15.1,0.26,0.25,0.24,660
39660,1,25.4,22.7,9.2,0.36,0.32,0.28,661
39720,1,27.4,20.8,17.3,0.31,0.3,0.28,662
39780,1,29.0,21.9,20.7,0.3,0.25,0.22,663
39840,1,24.1,20.7,16.3,0.28,0.26,0.25,664
39900,1,24.9,20.1,9.3,0.3,0.27,0.25,665
39960,1,20.6,20.1,20.6,0.22,0.19,0.17,666
40020,1,20.6,20.6,21.7,0.26,0.25,0.21,667
40080,1,20.9,19.6,14.6,0.27,0.25,0.25,668
40140,1,20.6,20.7,19.5,0.27,0.26,0.23,669
40200,1,18.1,20.7,18.0,0.15,0.13,0.13,670
40260,1,20.1,21.5,5.8,0.2,0.17,0.15,671
40320,1,17.6,21.6,14.4,0.26,0.23,0.22,672
40380,1,16.4,20.8,11.1,0.21,0.18,0.18,673
40440,1,18.0,18.6,17.4,0.19,0.19,0.19,674
40500,1,16.9,18.7,10.6,0.17,0.14,0.14,675
40560,1,17.7,17.9,7.4,0.22,0.21,0.2,676
40620,1,17.1,17.4,9.6,0.22,0.19,0.17,677
40680,1,18.9,17.2,12.4,0.21,0.2,0.19,678
40740,1,16.8,17.2,6.7,0.17,0.16,0.14,679
40800,1,17.5,16.8,18.1,0.21,0.19,0.18,680
40860,1,17.8,16.7,12.6,0.18,0.17,0.16,681
40920,1,15.9,17.9,15.1,0.22,0.21,0.18,682
40980,1,13.5,18.5,7.4,0.15,0.15,0.12,683
41040,1,11.5,17.6,18.6,0.17,0.15,0.15,684
41100,1,9.8,17.2,9.7,0.12,0.11,0.11,685
41160,1,8.3,16.0,16.3,0.11,0.11,0.1,686
41220,1,7.5,16.6,14.1,0.07,0.06,0.05,687
41280,1,9.1,16.5,3.8,0.11,0.11,0.11,688
41340,1,7.9,17.4,7.0,0.08,0.07,0.06,689
41400,1,7.7,17.2,14.3,0.08,0.07,0.07,690
41460,1,6.3,15.9,11.3,0.05,0.05,0.04,691
41520,1,4.3,16.0,16.5,0.04,0.04,0.04,692
41580,1,3.3,14.9,14.2,0.05,0.04,0.04,693
41640,1,3.2,13.5,15.3,0.04,0.04,0.04,694
41700,1,3.8,13.0,4.2,0.03,0.03,0.03,695
41760,1,2.7,12.1,3.0,0.02,0.02,0.02,696
41820,1,0.0,11.8,16.3,0.0,0.0,0.0,697
41880,1,2.5,12.9,18.8,0.03,0.03,0.03,698
41940,1,0.0,10.7,10.5,0.0,0.0,0.0,699
42000,1,0.0,12.0,3.2,0.0,0.0,0.0,700
42060,1,0.0,14.0,7.8,0.0,0.0,0.0,701
42120,1,0.0,14.5,6.2,0.0,0.0,0.0,702
42180,1,0.0,14.7,10.0,0.0,0.0,0.0,703
42240,1,0.0,14.9,7.8,0.0,0.0,0.0,704
42300,1,0.0,15.4,15.0,0.0,0.0,0.0,705
42360,1,0.0,14.8,2.4,0.0,0.0,0.0,706
42420,1,0.0,14.0,16.9,0.0,0.0,0.0,707
42480,1,0.0,13.5,11.9,0.0,0.0,0.0,708
42540,1,0.0,13.1,16.8,0.0,0.0,0.0,709
42600,1,0.0,12.1,19.2,0.0,0.0,0.0,710
42660,1,0.0,11.0,16.0,0.0,0.0,0.0,711
42720,1,0.0,11.2,6.8,0.0,0.0,0.0,712
42780,1,0.0,9.5,4.9,0.0,0.0,0.0,713
42840,1,0.0,7.9,18.5,0.0,0.0,0.0,714
42900,1,0.0,7.6,4.0,0.0,0.0,0.0,715
42960,1,0.0,6.7,8.1,0.0,0.0,0.0,716
43020,1,0.0,5.8,18.9,0.0,0.0,0.0,717
43080,1,0.0,5.9,13.4,0.0,0.0,0.0,718
43140,1,0.0,7.3,16.3,0.0,0.0,0.0,719
43200,1,0.0,6.9,17.3,0.0,0.0,0.0,720
43260,1,0.0,5.9,6.3,0.0,0.0,0.0,721
43320,1,0.0,5.9,13.3,0.0,0.0,0.0,722
43380,1,0.0,6.8,8.8,0.0,0.0,0.0,723
43440,1,0.0,6.8,9.1,0.0,0.0,0.0,724
43500,1,0.0,5.1,17.3,0.0,0.0,0.0,725
43560,1,0.0,4.4,17.7,0.0,0.0,0.0,726
43620,1,0.0,5.3,16.9,0.0,0.0,0.0,727
43680,1,0.0,4.8,13.1,0.0,0.0,0.0,728
43740,1,0.0,2.8,18.8,0.0,0.0,0.0,729
43800,1,0.0,1.3,8.9,0.0,0.0,0.0,730
43860,1,0.0,0.5,14.0,0.0,0.0,0.0,731
43920,1,0.0,1.5,12.2,0.0,0.0,0.0,732
43980,1,0.0,0.0,13.8,0.0,0.0,0.0,733
44040,1,0.0,0.0,15.1,0.0,0.0,0.0,734
44100,1,0.0,0.0,12.9,0.0,0.0,0.0,735
44160,1,0.0,0.0,5.0,0.0,0.0,0.0,736
44220,1,0.0,0.0,8.6,0.0,0.0,0.0,737
44280,1,0.0,0.0,6.6,0.0,0.0,0.0,738
44340,1,0.0,0.0,10.2,0.0,0.0,0.0,739
44400,1,0.0,0.0,3.7,0.0,0.0,0.0,740
44460,1,0.0,0.0,5.2,0.0,0.0,0.0,741
44520,1,0.0,0.0,6.6,0.0,0.0,0.0,742
44580,1,0.0,0.0,15.7,0.0,0.0,0.0,743
44640,1,0.0,0.0,7.2,0.0,0.0,0.0,744
44700,1,0.0,0.0,3.0,0.0,0.0,0.0,745
44760,1,0.0,0.0,19.6,0.0,0.0,0.0,746
44820,1,0.0,0.0,12.7,0.0,0.0,0.0,747
44880,1,0.0,0.0,10.5,0.0,0.0,0.0,748
44940,1,0.0,0.0,18.8,0.0,0.0,0.0,749
45000,1,0.0,0.0,5.4,0.0,0.0,0.0,750
45060,1,0.0,0.0,6.4,0.0,0.0,0.0,751
45120,1,0.0,0.0,15.5,0.0,0.0,0.0,752
45180,1,0.0,0.0,13.0,0.0,0.0,0.0,753
45240,1,0.0,0.0,2.3,0.0,0.0,0.0,754
45300,1,0.0,0.0,20.0,0.0,0.0,0.0,755
45360,1,0.0,0.0,8.5,0.0,0.0,0.0,756
45420,1,0.0,0.0,9.6,0.0,0.0,0.0,757
45480,1,0.0,0.0,7.2,0.0,0.0,0.0,758
45540,1,0.0,0.0,17.7,0.0,0.0,0.0,759
45600,1,0.0,0.0,3.5,0.0,0.0,0.0,760
45660,1,0.0,0.0,17.9,0.0,0.0,0.0,761
45720,1,0.0,0.0,15.9,0.0,0.0,0.0,762
45780,1,0.0,0.0,7.2,0.0,0.0,0.0,763
45840,1,0.0,0.0,16.0,0.0,0.0,0.0,764
45900,1,0.0,0.0,5.8,0.0,0.0,0.0,765
45960,1,0.0,0.0,5.3,0.0,0.0,0.0,766
46020,1,0.0,0.0,14.7,0.0,0.0,0.0,767
46080,1,0.0,0.0,2.4,0.0,0.0,0.0,768
46140,1,0.0,0.0,6.4,0.0,0.0,0.0,769
46200,1,0.0,0.0,11.2,0.0,0.0,0.0,770
46260,1,0.0,0.0,12.8,0.0,0.0,0.0,771
46320,1,0.0,0.0,17.4,0.0,0.0,0.0,772
46380,1,0.0,0.0,7.0,0.0,0.0,0.0,773
46440,1,0.0,0.0,8.9,0.0,0.0,0.0,774
46500,1,0.0,0.0,5.8,0.0,0.0,0.0,775
46560,1,0.0,0.0,9.5,0.0,0.0,0.0,776
46620,1,0.0,0.0,2.9,0.0,0.0,0.0,777
46680,1,0.0,0.0,4.1,0.0,0.0,0.0,778
46740,1,0.0,0.0,4.9,0.0,0.0,0.0,779
46800,1,0.0,0.0,10.6,0.0,0.0,0.0,780
46860,1,0.0,0.0,19.9,0.0,0.0,0.0,781
46920,1,0.0,0.0,17.4,0.0,0.0,0.0,782
46980,1,0.0,0.0,16.4,0.0,0.0,0.0,783
47040,1,0.0,0.0,15.3,0.0,0.0,0.0,784
47100,1,0.0,0.0,9.0,0.0,0.0,0.0,785
47160,1,0.0,0.0,15.5,0.0,0.0,0.0,786
47220,1,0.0,0.0,2.1,0.0,0.0,0.0,787
47280,1,0.0,0.0,8.2,0.0,0.0,0.0,788
47340,1,0.0,0.0,6.5,0.0,0.0,0.0,789
47400,1,0.0,0.0,4.2,0.0,0.0,0.0,790
47460,1,0.0,0.0,3.8,0.0,0.0,0.0,791
47520,1,0.0,0.0,5.0,0.0,0.0,0.0,792
47580,1,0.0,0.0,11.5,0.0,0.0,0.0,793
47640,1,0.0,0.0,18.3,0.0,0.0,0.0,794
47700,1,0.0,0.0,14.4,0.0,0.0,0.0,795
47760,1,0.0,0.0,3.6,0.0,0.0,0.0,796
47820,1,0.0,0.0,8.2,0.0,0.0,0.0,797
47880,1,0.0,0.0,18.7,0.0,0.0,0.0,798
47940,1,0.0,0.0,6.4,0.0,0.0,0.0,799
48000,1,0.0,0.0,7.4,0.0,0.0,0.0,800
48060,1,0.0,0.0,10.8,0.0,0.0,0.0,801
48120,1,0.0,0.0,2.6,0.0,0.0,0.0,802
48180,1,0.0,0.0,9.7,0.0,0.0,0.0,803
48240,1,0.0,0.0,18.5,0.0,0.0,0.0,804
48300,1,0.0,0.0,18.2,0.0,0.0,0.0,805
48360,1,0.0,0.0,19.0,0.0,0.0,0.0,806
48420,1,0.0,0.0,7.7,0.0,0.0,0.0,807
48480,1,0.0,0.0,12.8,0.0,0.0,0.0,808
48540,1,0.0,0.0,3.2,0.0,0.0,0.0,809
48600,1,0.0,0.0,8.9,0.0,0.0,0.0,810
48660,1,0.0,0.0,7.5,0.0,0.0,0.0,811
48720,1,0.0,0.0,2.5,0.0,0.0,0.0,812
48780,1,0.0,0.0,10.1,0.0,0.0,0.0,813
48840,1,0.0,0.0,12.7,0.0,0.0,0.0,814
48900,1,0.0,0.0,2.2,0.0,0.0,0.0,815
48960,1,0.0,0.0,17.6,0.0,0.0,0.0,816
49020,1,0.0,0.0,19.1,0.0,0.0,0.0,817
49080,1,0.0,0.0,14.9,0.0,0.0,0.0,818
49140,1,0.0,0.0,10.5,0.0,0.0,0.0,819
49200,1,0.0,0.0,2.4,0.0,0.0,0.0,820
49260,1,0.0,0.0,3.1,0.0,0.0,0.0,821
49320,1,0.0,0.0,8.6,0.0,0.0,0.0,822
49380,1,0.0,0.0,11.0,0.0,0.0,0.0,823
49440,1,0.0,0.0,17.3,0.0,0.0,0.0,824
49500,1,0.0,0.0,13.8,0.0,0.0,0.0,825
49560,1,0.0,0.0,8.2,0.0,0.0,0.0,826
49620,1,0.0,0.0,13.8,0.0,0.0,0.0,827
49680,1,0.0,0.0,5.0,0.0,0.0,0.0,828
49740,1,0.0,0.0,4.0,0.0,0.0,0.0,829
49800,1,0.0,0.0,9.2,0.0,0.0,0.0,830
49860,1,0.0,0.0,2.7,0.0,0.0,0.0,831
49920,1,0.0,0.0,6.8,0.0,0.0,0.0,832
49980,1,0.0,0.0,13.3,0.0,0.0,0.0,833
50040,1,0.0,0.0,6.7,0.0,0.0,0.0,834
50100,1,0.0,0.0,9.2,0.0,0.0,0.0,835
50160,1,0.0,0.0,9.2,0.0,0.0,0.0,836
50220,1,0.0,0.0,19.2,0.0,0.0,0.0,837
50280,1,0.0,0.0,15.2,0.0,0.0,0.0,838
50340,1,0.0,0.0,10.1,0.0,0.0,0.0,839
50400,1,0.0,0.0,18.3,0.0,0.0,0.0,840
50460,1,0.0,0.0,7.8,0.0,0.0,0.0,841
50520,1,0.0,0.0,4.0,0.0,0.0,0.0,842
50580,1,0.0,0.0,13.7,0.0,0.0,0.0,843
50640,1,0.0,0.0,19.7,0.0,0.0,0.0,844
50700,1,0.0,0.0,15.4,0.0,0.0,0.0,845
50760,1,0.0,0.0,6.4,0.0,0.0,0.0,846
50820,1,0.0,0.0,5.5,0.0,0.0,0.0,847
50880,1,0.0,0.0,9.2,0.0,0.0,0.0,848
50940,1,0.0,0.0,4.5,0.0,0.0,0.0,849
51000,1,0.0,0.0,17.8,0.0,0.0,0.0,850
51060,1,0.0,0.0,10.7,0.0,0.0,0.0,851
51120,1,0.0,0.0,2.4,0.0,0.0,0.0,852
51180,1,0.0,0.0,9.2,0.0,0.0,0.0,853
51240,1,0.0,0.0,3.8,0.0,0.0,0.0,854
51300,1,0.0,0.0,5.7,0.0,0.0,0.0,855
51360,1,0.0,0.0,14.1,0.0,0.0,0.0,856
51420,1,0.0,0.0,3.9,0.0,0.0,0.0,857
51480,1,0.0,0.0,11.4,0.0,0.0,0.0,858
51540,1,0.0,0.0,17.6,0.0,0.0,0.0,859
51600,1,0.0,0.0,8.1,0.0,0.0,0.0,860
51660,1,0.0,0.0,19.6,0.0,0.0,0.0,861
51720,1,0.0,0.0,16.4,0.0,0.0,0.0,862
51780,1,0.0,0.0,10.1,0.0,0.0,0.0,863
51840,1,0.0,0.0,2.3,0.0,0.0,0.0,864
51900,1,0.0,0.0,5.7,0.0,0.0,0.0,865
51960,1,0.0,0.0,11.4,0.0,0.0,0.0,866
52020,1,0.0,0.0,6.2,0.0,0.0,0.0,867
52080,1,0.0,0.0,4.8,0.0,0.0,0.0,868
52140,1,0.0,0.0,15.4,0.0,0.0,0.0,869
52200,1,0.0,0.0,16.5,0.0,0.0,0.0,870
52260,1,0.0,0.0,15.2,0.0,0.0,0.0,871
52320,1,0.0,0.0,13.0,0.0,0.0,0.0,872
52380,1,0.0,0.0,7.6,0.0,0.0,0.0,873
52440,1,0.0,0.0,3.3,0.0,0.0,0.0,874
52500,1,0.0,0.0,16.6,0.0,0.0,0.0,875
52560,1,0.0,0.0,4.4,0.0,0.0,0.0,876
52620,1,0.0,0.0,6.3,0.0,0.0,0.0,877
52680,1,0.0,0.0,7.3,0.0,0.0,0.0,878
52740,1,0.0,0.0,18.1,0.0,0.0,0.0,879
52800,1,0.0,0.0,14.7,0.0,0.0,0.0,880
52860,1,0.0,0.0,19.4,0.0,0.0,0.0,881
52920,1,0.0,0.0,11.2,0.0,0.0,0.0,882
52980,1,0.0,0.0,3.3,0.0,0.0,0.0,883
53040,1,0.0,0.0,11.8,0.0,0.0,0.0,884
53100,1,0.0,0.0,19.7,0.0,0.0,0.0,885
53160,1,0.0,0.0,2.8,0.0,0.0,0.0,886
53220,1,0.0,0.0,16.0,0.0,0.0,0.0,887
53280,1,0.0,0.0,12.6,0.0,0.0,0.0,888
53340,1,0.0,0.0,9.2,0.0,0.0,0.0,889
53400,1,0.0,0.0,3.6,0.0,0.0,0.0,890
53460,1,0.0,0.0,5.1,0.0,0.0,0.0,891
53520,1,0.0,0.0,5.0,0.0,0.0,0.0,892
53580,1,0.0,0.0,15.8,0.0,0.0,0.0,893
53640,1,0.0,0.0,2.3,0.0,0.0,0.0,894
53700,1,0.0,0.0,15.1,0.0,0.0,0.0,895
53760,1,0.0,0.0,19.4,0.0,0.0,0.0,896
53820,1,0.0,0.0,8.7,0.0,0.0,0.0,897
53880,1,0.0,0.0,3.2,0.0,0.0,0.0,898
